,Campus,Term,Course Code,Course Title,Course Description,Activity Type,Section,Credits,Days,Time,Building,Room,Instructor,Credit,GenEd Requirements,Registration Code,enrollCount,enrollMaximum,myPlanLink,index,mean,median,sd,fourpointo_per,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Start,End,prefix,Matched_Name,Name,Rating,Difficulty,Link,Department,Instructor Name,amount_learned_median,grading_techniques_median,instructors_contribution_median,instructors_effectiveness_median,instuctors_interest_median,the_course_as_a_whole_median,the_course_content_median,Clean_Course_Code,UUID
4798,UW PROFESSIONAL AND CONTINUING EDUCATION,Summer 2025,HSERV  559,Health Policy and the Public's Health,"Explores the factors that affect health policy and the interaction of policy, markets, and the legal system through public health examples. Examines how science and community values intertwine in policy development, and how context influences the structure of and changes to a nation's health system.",lecture,A,4,,,,,Molly Belozer Firth,4,,11579,0,30,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20559/details,HSERV559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HSERV,Molly Firth,,,,,,Molly Firth,,,4.3,4.215,,4.005,4.06,HSERV559,HSERV559ASummer2025
4799,UW PROFESSIONAL AND CONTINUING EDUCATION,Spring 2025,HSERV  566,Public Health Leadership I: Organizational and Financial Management,"Covers the organizational and financial management of public health organizations. Organizational management topics include decision making, managing employees, diversity, leadership, and strategic planning. Financial management topics include financial reports, determining program costs, budgeting, and financial program evaluation. Students work on case studies and a final project that integrate the two disciplines.",lecture,A,5,,,,,Wendy Hansen Baesler,5,,15225,6,30,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20566/details,HSERV566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HSERV,Wendy Baesler,Wendy Baesler,3.2,3.6,https://www.ratemyprofessors.com/professor/1417215,Accounting,Wendy Baesler,,,4.11,3.975,,3.7988888889,3.924,HSERV566,HSERV566ASpring2025
4800,UW PROFESSIONAL AND CONTINUING EDUCATION,Summer 2025,HSERV  567,Public Health Leadership II: Systems Thinking for Public Health Leaders,"Explores leadership and systems thinking to address complex public health issues. Prepares students to partner with a variety of stakeholders and participate in community-based coalitions. Students create problem statements and systems maps, apply an equity lens to solving public health issues, set programmatic goals, develop strategies to improve health, and discuss financing strategies for sustainable change and resource management.",lecture,A,4,,,,,TJ Cosgrove,4,,11580,0,27,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20567/details,HSERV567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HSERV,No Match,,,,,,,,,,,,,,HSERV567,HSERV567ASummer2025
4801,UW PROFESSIONAL AND CONTINUING EDUCATION,Spring 2025,HSERV  570,Project Management in Public Health,"Focuses on project management skills necessary to work effectively in the public health environment. Students learn how to design and conduct needs assessments, create planning and implementation documents, manage resources, plan for sustainability, monitor and evaluate projects, and address cost, time, and scope constraints.",lecture,A,3,,,,,Maureen Sarewitz,3,,21258,8,30,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20570/details,HSERV570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HSERV,Maureen Sarewitz,,,,,,Maureen Sarewitz,,,4.71,4.71,,4.71,4.55,HSERV570,HSERV570ASpring2025
4802,Seattle,Spring 2025,HSERV  573,Topics in Indigenous Health ,"Covers the fundamentals of Indigenous health, including Indigenous conceptual frameworks specific to health, wellness, and resilience. Topics include Indigenous social determinants of health, Federal Indian health policy, and American Indian and Alaska Native trends in population health outcomes within the context of the socio-ecological model.",lecture,A,"2, 3",W,3:00 PM - 5:20 PM,HSEB,215,Myra Parker,"2, 3",,15226,25,45,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20573/details,HSERV573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,17:20,HSERV,No Match,,,,,,,,,,,,,,HSERV573,HSERV573ASpring2025
4803,Seattle,Spring 2025,HSERV  578,"Preparing, Writing, and Critiquing Scientific Research Proposals","Experience in preparing, organizing, and writing research proposals, following NIH and AHRQ guidelines. Includes weekly assignments and didactic exercises, leading to final research proposal. All students participate in mock study section to review and critique proposals.",lecture,A,3,W,8:30 AM - 10:20 AM,HST,T473,Susan M. Graham,2-3,,15227,14,50,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20578/details,HSERV578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30,10:20,HSERV,Susan M. Graham,,,,,,Susan M. Graham,,,4.545,4.48,,4.4,4.45,HSERV578,HSERV578ASpring2025
4804,Seattle,Spring 2025,HSERV  578,"Preparing, Writing, and Critiquing Scientific Research Proposals","Experience in preparing, organizing, and writing research proposals, following NIH and AHRQ guidelines. Includes weekly assignments and didactic exercises, leading to final research proposal. All students participate in mock study section to review and critique proposals.",lecture,B,2,W,8:30 AM - 10:20 AM,HST,T473,Susan M. Graham,2-3,,15228,13,50,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20578/details,HSERV578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30,10:20,HSERV,Susan M. Graham,,,,,,Susan M. Graham,,,4.545,4.48,,4.4,4.45,HSERV578,HSERV578BSpring2025
4805,Seattle,Spring 2025,HSERV  579,Structural Racism and Public Health,Introduces the concept of institutional racism and ways structural racism undermines public health. Discusses history of racism and intersections between structural racism and other systems of oppression. Explores relationship to racism and ways internalized racism acts as a barrier to health equity. Considers public health practitioners' role in addressing racism.,lecture,A,1,,,,,Clarence Spigner,1,,15229,15,30,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20579/details,HSERV579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HSERV,Clarence Spigner,Clarence Spigner,4.3,2.0,https://www.ratemyprofessors.com/professor/2190709,Health,Clarence Spigner,4.46,4.6,4.275,4.2,4.55,4.015,4.2,HSERV579,HSERV579ASpring2025
4806,Seattle,Spring 2025,HSERV  587,Health Policy Economics                                                                                                 ,"Applies economic theory to selected topics in healthcare, including information, risk and insurance, industry organization, government regulation, and public health issues. Emphasizes policy implications of these applications.",lecture,A,3,MW,1:00 PM - 2:20 PM,ART,317,Paul A Fishman,3,,15231,3,30,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20587/details,HSERV587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,14:20,HSERV,Paul A Fishman,,,,,,Paul A Fishman,,,4.774,4.708,,4.624,4.624,HSERV587,HSERV587ASpring2025
4807,Seattle,Spring 2025,HSERV  589,Community Based Participatory Research and Health,"Begins with a research topic of importance to the community with the aim of combining knowledge and action for social change. Provides an understanding of principles and strategies, and appreciate of its advantages and limitations, and skills for participating effectively.",lecture,A,3,Th,2:00 PM - 4:50 PM,LOW,220,Myra Parker,3,,15232,10,15,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20589/details,HSERV589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:00,16:50,HSERV,No Match,,,,,,,,,,,,,,HSERV589,HSERV589ASpring2025
4808,Seattle,Spring 2025,HSERV  590,Selected Topics in Health Services,Explores current or evolving public health problems.,lecture,B,1-2,TTh,2:30 PM - 3:20 PM,HSEB,125,Derek Jennings,1-25,,15234,4,25,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20590/details,HSERV590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:30,15:20,HSERV,Derek Jennings,,,,,,Derek Jennings,,,4.0,4.0,,4.0,4.5,HSERV590,HSERV590BSpring2025
4809,Seattle,Spring 2025,HSERV  592,Program Seminars                                                                                                        ,"Graduate seminars organized to address specific educational needs of students in various fellowships, residencies, and other specialized programs within the Department of Health Sciences (i.e., maternal and child health, international health, preventive medicine, social and behavioral sciences).",lecture,B,1,,,,,Hilary Karasz,1-6,,15235,0,10,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20592/details,HSERV592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HSERV,Hilary Karasz,,,,,,Hilary Karasz,,,4.64,4.55,,4.64,4.55,HSERV592,HSERV592BSpring2025
4810,Seattle,Spring 2025,HSERV  592,Program Seminars                                                                                                        ,"Graduate seminars organized to address specific educational needs of students in various fellowships, residencies, and other specialized programs within the Department of Health Sciences (i.e., maternal and child health, international health, preventive medicine, social and behavioral sciences).",lecture,E,1,T,9:30 AM - 10:20 AM,HST,T359,Kari Nelson,1-6,,15238,0,30,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20592/details,HSERV592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30,10:20,HSERV,No Match,,,,,,,,,,,,,,HSERV592,HSERV592ESpring2025
4811,Seattle,Spring 2025,HSERV  592,Program Seminars                                                                                                        ,"Graduate seminars organized to address specific educational needs of students in various fellowships, residencies, and other specialized programs within the Department of Health Sciences (i.e., maternal and child health, international health, preventive medicine, social and behavioral sciences).",lecture,M,1,F,11:30 AM - 12:20 PM,HSEB,145,Clarence Spigner,1-6,,15241,30,60,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20592/details,HSERV592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30,12:20,HSERV,Clarence Spigner,Clarence Spigner,4.3,2.0,https://www.ratemyprofessors.com/professor/2190709,Health,Clarence Spigner,4.46,4.6,4.275,4.2,4.55,4.015,4.2,HSERV592,HSERV592MSpring2025
4812,UW PROFESSIONAL AND CONTINUING EDUCATION,Summer 2025,HSERV  595,Practicum/Field Work in Community Medicine,"Experience in variable time blocks in community health activities in agencies delivering and planning health services. Sites include neighborhood clinics, health planning bodies, medical practice settings, public health agencies, special problem clinics and facilities, environmental programs and services.",lecture,C,1-4,,,,,Genya N Shimkin,1-12,,11583,0,35,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20595/details,HSERV595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HSERV,No Match,Genya   Shimkin,5.0,4.0,https://www.ratemyprofessors.com/professor/2072171,Psychology,,,,,,,,,HSERV595,HSERV595CSummer2025
4813,UW PROFESSIONAL AND CONTINUING EDUCATION,Summer 2025,HSERV  598,Public Health Integrative Learning Experience,"Students create a culminating project for the Online Master of Public Health program, demonstrating extensive knowledge about a specific public health topic, synthesizing theory and knowledge acquired in prior coursework, the practicum, and other learning experiences. Students complete a project from start to finish and prepare a final report and an oral presentation.",lecture,A,4,,,,,Nicole Sadow-Hasenberg,4,,11584,0,40,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20598/details,HSERV598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HSERV,Nicole Sadow-Hasenberg,,,,,,Nicole Sadow-Hasenberg,,,3.8666666667,3.4433333333,,3.8766666667,3.8333333333,HSERV598,HSERV598ASummer2025
4814,UW PROFESSIONAL AND CONTINUING EDUCATION,Spring 2025,HSERV  598,Public Health Integrative Learning Experience,"Students create a culminating project for the Online Master of Public Health program, demonstrating extensive knowledge about a specific public health topic, synthesizing theory and knowledge acquired in prior coursework, the practicum, and other learning experiences. Students complete a project from start to finish and prepare a final report and an oral presentation.",lecture,A,4,,,,,Nicole Sadow-Hasenberg,4,,15246,0,40,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20598/details,HSERV598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HSERV,Nicole Sadow-Hasenberg,,,,,,Nicole Sadow-Hasenberg,,,3.8666666667,3.4433333333,,3.8766666667,3.8333333333,HSERV598,HSERV598ASpring2025
4815,UW PROFESSIONAL AND CONTINUING EDUCATION,Summer 2025,HSERV  599,Capstone Project                                                                                                        ,"Applies and extends the public health skills learned to other settings, develops new skills, expands a professional network, and provides specialized knowledge that can be used to advance the student's future career and effectiveness in public health.",lecture,B,1-9,,,,,None,1-25,,11586,0,30,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20599/details,HSERV599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HSERV,No Match,,,,,,,,,,,,,,HSERV599,HSERV599BSummer2025
4816,UW PROFESSIONAL AND CONTINUING EDUCATION,Spring 2025,HSERV  600,Independent Study or Research                                                                                           ,,lecture,B,1,,,,,None,1-25,,15250,0,40,https://course-app-api.planning.sis.uw.edu/api/courses/HSERV%20600/details,HSERV600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HSERV,No Match,,,,,,,,,,,,,,HSERV600,HSERV600BSpring2025
4817,UW PROFESSIONAL AND CONTINUING EDUCATION,Summer 2025,HSMGMT 501,Epidemiology/Critical Evidence Appraisal,"Basic knowledge about methods used in epidemiology and their application to critical appraisal of clinical, epidemiological, and health administration literature for evidence-based management of healthcare organizations, improvement of delivery of health services, and for creating health policies.",lecture,A,3,ThFSa,9:10 AM - 5:00 PM,,,David Shoultz,2-4,,11591,0,30,https://course-app-api.planning.sis.uw.edu/api/courses/HSMGMT%20501/details,HSMGMT501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:10,17:00,HSMGMT,David Shoultz,,,,,,David Shoultz,,,4.925,4.925,,4.855,4.81,HSMGMT501,HSMGMT501ASummer2025
4818,UW PROFESSIONAL AND CONTINUING EDUCATION,Summer 2025,HSMGMT 501,Epidemiology/Critical Evidence Appraisal,"Basic knowledge about methods used in epidemiology and their application to critical appraisal of clinical, epidemiological, and health administration literature for evidence-based management of healthcare organizations, improvement of delivery of health services, and for creating health policies.",lecture,B,3,FSa,8:00 AM - 5:00 PM,,,Adrienne E Shapiro,2-4,,11592,0,45,https://course-app-api.planning.sis.uw.edu/api/courses/HSMGMT%20501/details,HSMGMT501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,17:00,HSMGMT,Adrienne E Shapiro,,,,,,Adrienne E Shapiro,,,3.98,3.9433333333,,3.8166666667,3.6966666667,HSMGMT501,HSMGMT501BSummer2025
4819,UW PROFESSIONAL AND CONTINUING EDUCATION,Spring 2025,HSMGMT 501,Epidemiology/Critical Evidence Appraisal,"Basic knowledge about methods used in epidemiology and their application to critical appraisal of clinical, epidemiological, and health administration literature for evidence-based management of healthcare organizations, improvement of delivery of health services, and for creating health policies.",lecture,A,3,T,8:30 AM - 11:20 AM,HSEB,411,David Shoultz,2-4,,15254,8,20,https://course-app-api.planning.sis.uw.edu/api/courses/HSMGMT%20501/details,HSMGMT501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30,11:20,HSMGMT,David Shoultz,,,,,,David Shoultz,,,4.925,4.925,,4.855,4.81,HSMGMT501,HSMGMT501ASpring2025
4820,UW PROFESSIONAL AND CONTINUING EDUCATION,Spring 2025,HSMGMT 503,Population Health Management,"Provides health administration students with an introduction to managing the health of defined populations. Examples include: the population within the catchment area of a hospital, the members of a health maintenance organization, the persons served by an accountable care organization, and the population employed in a workplace.",lecture,B,2,ThFSa,8:00 AM - 4:50 PM,,,LINDA A MARZANO,"2, 3",,15255,7,45,https://course-app-api.planning.sis.uw.edu/api/courses/HSMGMT%20503/details,HSMGMT503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,16:50,HSMGMT,Linda A Marzano,,,,,,Linda A Marzano,,,2.5,2.5,,3.0,3.17,HSMGMT503,HSMGMT503BSpring2025
4821,UW PROFESSIONAL AND CONTINUING EDUCATION,Spring 2025,HSMGMT 513,Seminar in Healthcare Finance                                                                                           ,Focuses on case studies and modern theory in managerial finance relevant to health services. Students prepare group presentations and individual case study analyses of health services finance problems. Builds on accounting and finance principles.,lecture,B,3,FSa,8:00 AM - 4:50 PM,,,Anthony John Dorsch,3-4,,15256,9,45,https://course-app-api.planning.sis.uw.edu/api/courses/HSMGMT%20513/details,HSMGMT513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,16:50,HSMGMT,Anthony Dorsch,,,,,,Anthony Dorsch,,,4.75,4.5,,3.83,3.83,HSMGMT513,HSMGMT513BSpring2025
4822,Seattle,Spring 2025,HSMGMT 514,Health Economics                                                                                                        ,"Uses economic concepts and tools to examine range of issues pertaining to healthcare, delivery of healthcare services. Includes demand analysis, production of health services, expenditure growth, markets for hospital and physician services, externalities. Emphasis on using economics to examine issues and solve problems. Prior economics courses not required.",lecture,B,3,MW,11:30 AM - 12:50 PM,HRC,135,Paul A Fishman,"3, 4",,15257,24,50,https://course-app-api.planning.sis.uw.edu/api/courses/HSMGMT%20514/details,HSMGMT514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30,12:50,HSMGMT,Paul A Fishman,,,,,,Paul A Fishman,,,4.774,4.708,,4.624,4.624,HSMGMT514,HSMGMT514BSpring2025
4823,Seattle,Spring 2025,HSMGMT 514,Health Economics                                                                                                        ,"Uses economic concepts and tools to examine range of issues pertaining to healthcare, delivery of healthcare services. Includes demand analysis, production of health services, expenditure growth, markets for hospital and physician services, externalities. Emphasis on using economics to examine issues and solve problems. Prior economics courses not required.",lecture,C,4,MW,11:30 AM - 12:50 PM,HRC,135,Paul A Fishman,"3, 4",,15258,24,50,https://course-app-api.planning.sis.uw.edu/api/courses/HSMGMT%20514/details,HSMGMT514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30,12:50,HSMGMT,Paul A Fishman,,,,,,Paul A Fishman,,,4.774,4.708,,4.624,4.624,HSMGMT514,HSMGMT514CSpring2025
